,RASDSSinfo,DecSDSSinfo,zSDSSinfo,HalphaSDSSline [1e-17*erg/cm^2/s],OIII5007SDSSline [1e-17*erg/cm^2/s],OIII4959SDSSline [1e-17*erg/cm^2/s],HbetaSDSSline [1e-17*erg/cm^2/s],HdeltaSDSSline [1e-17*erg/cm^2/s],N6583SDSS [1e-17*erg/cm^2/s],S6717SDSSline [1e-17*erg/cm^2/s],S6731SDSSline [1e-17*erg/cm^2/s],OII3726SDSSline [1e-17*erg/cm^2/s],OII3729SDSSline [1e-17*erg/cm^2/s],OI6300SDSSline [1e-17*erg/cm^2/s],HalphaSDSSline_ERR,OIII5007SDSSline_ERR,OIII4959SDSSline_ERR,HbetaSDSSline_ERR,HdeltaSDSSline_ERR,N6583SDSS_ERR,S6717SDSSline_ERR,S6731SDSSline_ERR,OII3726SDSSline_ERR,OII3729SDSSline_ERR,OI6300SDSSline_ERR,Dn4000SDSSindx,petroRad,petroRadE,petroR50,petroR50E,petroR90,petroR90E,Metallicity_med(T04),Metallicity_avg(T04),Mstaravg_SDSStotlgm,Mstarmed_SDSStotlgm,SFR_flag_all,totalSFR_Avg,totalSFR_Med,fibSFR_avg_all,fibSFR_med_all,fibsSFR_avg_all,fibsSFR_med_all,sSFR_avg_all,sSFR_med_all,sSFR_flag_all,avgSFRD,medSFRD,Halpha_kcorr,Hbeta_kcorr,OIII5007_kcorr,OIII4959_kcorr,SII6716_kcorr,SII6731_kcorr,NII6583_kcorr,OII3726_kcorr,OII3729_kcorr,Log(O/H)+12 [NII/OII],Log(O/H)+12 [R23],NII/Halpha,OIII/Hbeta
91,164.23309326171875,17.113737106323242,0.031395964324474335,1599.7396240234375,237.42947387695312,87.3615493774414,422.0179748535156,95.62902069091795,711.5751953125,404.123291015625,302.1896667480469,364.6164855957031,362.3695068359375,70.92188262939453,16.272579193115234,6.280437469482423,5.038146495819092,7.117885112762451,4.418174743652344,9.187087059020996,8.027925491333008,7.2334346771240225,10.040566444396973,10.008699417114258,5.067668437957764,1.3474901914596558,7.407081604003906,0.08116527646780014,2.9238677024841313,0.015399024821817875,9.546586990356444,0.09347452968358994,8.949424743652344,8.957579612731934,10.217263221740724,10.202780723571776,0.0,0.057750098407268524,0.057750098407268524,-0.2560597658157349,-0.29443153738975525,-9.910059928894043,-9.93246078491211,-10.19827938079834,-10.238433837890623,0,0.0003350492092501336,0.0003350492092501336,1841.9319792908052,512.7919137977641,286.8958592862869,105.75765276675982,463.4283078120557,346.4011576770631,818.8817682386309,467.43032666409835,464.47239770915826,9.19914887664672,7.126555096420378,-0.3520523861006776,-0.25221688798540826
92,19.36712646484375,14.704427719116213,0.04272924363613129,841.8621215820312,50.69442367553711,23.43117332458496,166.98326110839844,36.08518981933594,418.76806640625,133.53878784179688,106.5330047607422,79.32190704345703,68.88465118408203,17.494760513305664,8.843960762023926,3.604155778884888,3.344815969467163,4.125236511230469,3.5300328731536865,6.145749568939209,4.3566179275512695,4.158113479614259,6.983785152435303,6.770647048950195,3.2322421073913574,1.3533728122711182,10.987913131713867,0.23803164064884186,5.312402725219727,0.4255407452583313,11.666876792907715,3.4443435668945312,9.12926197052002,9.136775016784668,10.759493827819824,10.744661331176758,0.0,0.672450065612793,0.672450065612793,0.40835273265838623,0.38825869560241705,-9.37063980102539,-9.395520210266113,-10.128939628601074,-10.178491592407227,0,0.001772881601204993,0.001772881601204993,1117.9922934081815,247.13192032374425,74.18999372559904,34.41855590347326,175.9027250433961,140.2197994941443,555.5471034779755,130.75989677383498,113.51633502929927,9.310549827472734,8.197130495129944,-0.3037179222603532,-0.5225835094927992
93,18.4372673034668,15.683412551879885,0.044275689870119095,720.4420166015625,32.434295654296875,9.527239799499512,139.94227600097656,30.048458099365234,359.8230285644531,106.65398406982422,88.55005645751953,74.76679229736328,40.63616561889648,17.608407974243164,7.74934196472168,3.289394855499268,3.0681569576263428,3.8764455318450928,3.688423395156861,5.449641704559326,3.771952390670776,3.592052936553955,6.8520145416259775,6.5469603538513175,2.999131917953491,1.27459454536438,6.530533313751222,0.14651373028755188,2.9105548858642583,0.018212320283055302,7.242969512939452,0.11813199520111085,9.131708145141602,9.148248672485352,10.34815788269043,10.337525367736816,0.0,0.4291100800037384,0.4291100800037384,0.3976829349994659,0.3732219934463501,-9.257369995117188,-9.282724380493164,-9.95479965209961,-9.98486042022705,0,0.0032027389780677016,0.0032027389780677016,966.8107718395761,210.12869130046434,48.13826759080846,14.194694972651545,141.92421838202011,117.7377566889282,482.3522111903821,125.5445950077494,68.21047914877194,9.298783813449955,8.263916845971611,-0.3019772067574116,-0.6399948989559
94,29.21119880676269,14.873376846313475,0.04369712620973587,904.4127807617188,381.1332702636719,119.68229675292969,229.5882568359375,45.37063217163086,549.581298828125,180.5258636474609,143.0022430419922,136.28543090820312,156.95750427246094,58.13823699951172,10.990766525268556,7.8339271545410165,5.773673534393311,5.911957740783691,4.2995381355285645,8.526167869567871,6.284335136413574,6.010203838348389,8.370399475097656,8.595341682434082,5.268957138061523,1.3404359817504885,13.13357925415039,0.3515598177909851,6.008056640625,0.09777526557445526,15.038370132446287,0.6963460445404053,-99.9000015258789,-99.9000015258789,10.724590301513672,10.710708618164062,0.0,0.5120400786399841,0.5120400786399841,-0.15120843052864075,-0.11351294070482255,-10.04891586303711,-10.010519981384276,-10.258480072021484,-10.283506393432617,0,0.0009449044288721635,0.0009449044288721635,1061.5657033247319,286.48870758468604,472.5891755771581,148.712708173009,210.92322594409768,167.00743739324867,644.7000346993101,180.7397091552613,208.11531559448315,9.289962097967676,-1.2203970686966912,-0.21658918547036227,0.2173762618865229
95,162.8394317626953,3.6301653385162354,0.04119978845119476,1003.093017578125,33.36861038208008,13.604143142700195,222.1606750488281,52.21929550170898,429.9181518554688,142.3984375,114.94264221191406,94.85701751708984,47.84644317626953,13.88835334777832,10.281261444091797,4.238269329071045,4.0476160049438485,5.330031871795653,4.673779010772705,6.423055648803711,4.672239780426025,4.524550914764403,9.146004676818848,8.745985984802246,3.5561702251434326,1.2475028038024902,5.426180362701416,0.4083493053913117,2.45255708694458,0.09274388104677199,8.223261833190918,0.5587628483772278,9.150167465209961,9.16075325012207,10.229963302612305,10.218567848205566,0.0,0.3373101055622101,0.3373101055622101,0.20660769939422607,0.185223251581192,-9.444250106811523,-9.47057056427002,-9.932539939880373,-9.966465950012207,0,0.0036466243631301763,0.0036466243631301763,1260.5881026701695,304.65125993909896,45.347219996300275,18.543142435112184,177.78361770922893,143.41476131136437,539.8273791957175,141.88018393473257,71.54589492635625,9.297632773380226,8.265947759561282,-0.3683182964600753,-0.8272523107037792
96,190.6057891845703,64.48860168457031,0.04239950329065323,74.42555236816406,0.26806142926216125,-12.464932441711426,95.47075653076172,141.40530395507812,22.96042823791504,-0.3104225397109985,1.1183114051818848,38.27333450317383,-23.12035942077637,-7.055525302886963,7.599260330200195,8.383781433105469,8.785820960998535,6.9793901443481445,8.612900733947754,8.758379936218263,9.609720230102539,9.594886779785156,49.65485763549805,49.88519668579102,7.225216865539551,1.1681203842163086,5.536237716674805,0.11988277733325957,2.4724605083465576,0.049429494887590415,7.742847442626952,0.3549889028072357,-99.9000015258789,-99.9000015258789,10.370609283447266,10.36181640625,0.0,-0.024719905108213425,-0.024719905108213425,-0.8683443665504456,-0.9137092232704164,-10.65672492980957,-10.699400901794434,-10.437359809875488,-10.483823776245117,0,-0.00025672458895214774,-0.00025672458895214774,38.836747771940985,38.85904658406398,0.11195003404000374,-5.161552314558992,-0.165034270397385,0.5956116223152226,12.00974374690246,12.166125018119834,-7.355026251664058,9.115568253174356,8.279664254017268,-0.5097091135876503,-2.540467910907734
97,243.4349822998047,52.57086563110352,0.04740521684288978,1316.406982421875,333.9299011230469,105.48765563964844,363.1927490234375,87.58674621582031,464.4434814453125,184.75213623046875,171.82406616210938,327.0374755859375,232.70700073242188,21.11821746826172,11.806857109069824,6.061462879180907,4.342673778533936,5.920482158660889,4.577634334564209,6.098417282104492,4.848044872283936,4.905592918395996,10.30201244354248,10.040759086608887,3.245520830154419,1.177807092666626,3.444575309753418,0.045808646827936166,1.5180799961090088,0.008808658458292484,4.416489124298097,0.06674987822771072,9.007526397705078,9.013933181762695,10.025276184082033,10.008567810058594,0.0,0.3210301101207733,0.3210301101207733,0.16387449204921722,0.1530613750219345,-9.390520095825195,-9.405214309692383,-9.745519638061523,-9.77835178375244,0,0.008612406627038811,0.008612406627038811,1482.0884888430073,427.8450691967658,391.5337429738086,123.87674606581771,207.29895906958782,192.73011101455367,522.6711904010274,403.0093361667615,286.7254347303685,9.156675238267036,4.7925099012024965,-0.45264557171276365,-0.03851733505688767
98,226.8030242919922,-0.9597680568695068,0.04400647804141045,2674.916748046875,227.954345703125,71.23722839355469,643.7943115234375,135.43450927734378,1163.9727783203125,445.6063232421875,343.7099304199219,391.032470703125,380.0978088378906,50.33338928222656,19.352558135986328,5.649759769439697,4.43701171875,7.723808288574219,5.043908596038818,10.101280212402344,6.807876586914063,6.143056392669678,12.490195274353027,12.420949935913086,4.079585075378418,1.193777561187744,5.113410949707031,0.07608981430530548,1.9434605836868288,0.02303237468004227,6.833253383636475,0.1346024125814438,9.088869094848633,9.09591007232666,10.313421249389648,10.30568790435791,0.0,0.6299200654029846,0.6299200654029846,0.4995279610157013,0.4775288105010986,-9.279879570007324,-9.296695709228516,-9.726880073547363,-9.76611328125,0,0.007668566281647216,0.007668566281647216,3224.576017588907,833.5107203568356,292.9564665178717,91.77516455190896,534.3014604386246,411.9107473167404,1402.1948869176458,543.5323281092749,528.2166090857187,9.250089700959187,8.150366536126278,-0.36166424051474955,-0.4541081011965759
99,333.81744384765625,-9.263239860534668,0.03838663920760155,6424.20361328125,971.0862426757812,336.2951354980469,1620.02978515625,358.0471496582031,2613.585693359375,1085.6522216796877,881.9280395507812,1673.193115234375,1116.4122314453123,177.15313720703125,48.550071716308594,13.767139434814453,9.51720142364502,17.023555755615234,9.64698314666748,20.317235946655273,14.681702613830565,13.198159217834473,32.951416015625,30.53392601013184,7.952582836151122,1.149595022201538,9.554912567138672,0.2324196100234985,4.2321510314941415,0.028943123295903206,12.705648422241213,0.2063620239496231,8.990278244018555,9.000541687011719,10.745057106018066,10.731840133666992,0.0,0.7787600755691528,0.7787600755691528,0.5330124497413635,0.4893627762794495,-9.470600128173828,-9.481806755065918,-10.003819465637207,-10.047119140625,0,0.002715190910790221,0.002715190910790221,7565.545661319039,2030.8223853672432,1209.4804500665407,419.7510242446655,1272.5508818543717,1033.288496355807,3076.082609081736,2231.9729929416844,1488.9618158507385,9.165485011997811,6.183173857980462,-0.39084226237913394,-0.22507308904647091
101,132.73585510253906,36.33538055419922,0.024997178465127945,2117.446533203125,105.3099594116211,34.709678649902344,368.1991882324219,68.45668029785156,1004.5240478515624,322.30078125,270.20394897460943,224.2144470214844,124.7209243774414,46.24869918823242,16.867324829101562,4.197397708892821,3.6781411170959473,5.846634864807129,3.9825439453125,8.903534889221191,5.925628662109375,5.617878437042236,15.442752838134766,10.791147232055664,3.8762261867523193,1.3047224283218384,15.534399032592773,0.509292721748352,7.256821632385254,0.01749376393854618,15.285255432128904,0.09238417446613313,9.1299409866333,9.139764785766602,10.343539237976074,10.329512596130373,0.0,0.5658301115036011,0.5658301115036011,0.512410581111908,0.4831842184066773,-8.950570106506348,-8.972051620483398,-9.817620277404783,-9.848221778869627,0,0.0007463581323705651,0.0007463581323705651,3003.40275578318,596.8533727978848,168.365323016221,55.747046459319016,452.59481826142553,379.0713884431563,1423.0047643186379,415.0931646975161,230.80329194228673,9.285200062133814,8.19772549075844,-0.3244072207833845,-0.5496150045011186
102,237.2668914794922,42.846778869628906,0.035861942917108536,1013.316650390625,133.08953857421878,49.279640197753906,254.451416015625,55.17303466796875,334.8365478515625,215.9614715576172,155.10606384277344,214.9027099609375,360.2752380371094,36.28055953979492,11.68047332763672,6.1951966285705575,5.4575934410095215,6.582730770111084,5.51008415222168,6.952910423278809,6.521489143371582,6.090226650238037,14.015061378479006,16.172876358032227,4.92993688583374,1.3282324075698853,5.5961575508117685,0.1431475728750229,2.438394784927368,0.020947238430380818,7.566572666168213,0.14649519324302673,8.925292015075684,8.926321983337402,10.23161792755127,10.218342781066896,0.0,-0.03469990566372872,-0.03469990566372872,-0.5020760297775269,-0.53343266248703,-10.145609855651855,-10.17123031616211,-10.309069633483887,-10.357905387878418,0,-0.0003526943931847166,-0.0003526943931847166,1195.88348406659,319.91087289057884,166.23546239197105,61.686410153158896,253.6629152494097,182.10041886535774,394.9239402787264,287.74690389482583,482.30104098233284,9.164885933638482,7.3280691199776395,-0.48117540658258423,-0.28430532505420725
103,167.20640563964844,8.64380931854248,0.04195818305015564,1026.4346923828123,69.03225708007811,26.338520050048828,241.31114196777344,50.00684356689453,431.2591552734375,191.70928955078125,149.2263946533203,125.4530258178711,131.29011535644528,24.374542236328125,9.223959922790527,3.278611660003662,2.8183670043945312,4.303081035614014,3.325340986251831,5.002721309661865,3.7514362335205083,3.684212684631348,6.335774421691895,6.5823421478271475,2.670403480529785,1.317805290222168,4.3669023513793945,0.08196193724870683,1.9099608659744265,0.013417311012744905,5.008465766906738,0.09137898683547974,9.050034523010254,9.060135841369627,10.046303749084473,10.03457736968994,0.0,0.18633009493350985,0.18633009493350985,0.03670622780919075,0.022925833240151402,-9.568840026855467,-9.590269088745117,-9.89579963684082,-9.931066513061523,0,0.003110184631651348,0.003110184631651348,1251.9675911075308,317.53286044896237,90.1265861541875,34.47640277246893,232.50450002404708,180.88218963276213,525.635453937134,178.02424391716468,186.26366521182354,9.266985400736695,8.220741143217847,-0.3769084361550796,-0.5469357546629584
104,146.16812133789062,39.38530731201172,0.04058679565787315,346.9838562011719,14.254383087158205,7.36994743347168,67.46954345703125,18.77669906616211,110.7638702392578,37.849082946777344,27.039810180664066,16.33487892150879,13.898751258850098,5.978442192077638,5.99589204788208,3.24454927444458,3.210170030593872,3.5909214019775386,3.791315793991089,3.7934179306030273,3.165773868560791,3.1298961639404297,6.866713523864746,6.778066635131836,2.8880105018615723,1.306555986404419,18.36353874206543,0.3916276395320892,8.450104713439941,0.0626906082034111,17.350784301757812,0.2763364613056183,-99.9000015258789,-99.9000015258789,10.737556457519533,10.724505424499512,0.0,0.31646010279655457,0.31646010279655457,-0.11965280771255493,-0.15679901838302612,-9.615487098693848,-9.651598930358887,-10.453359603881836,-10.48035717010498,0,0.00029871452521088054,0.00029871452521088054,465.40092150727764,101.23576580168273,21.14136698600225,10.972840630549722,50.340410015168644,35.934626195870905,148.40542756634218,27.40372805170497,23.30874465234217,9.338140368740207,8.114293218251326,-0.49637745437291325,-0.6802009073893764
105,135.49623107910156,33.534835815429695,0.043992962688207626,1433.8160400390625,99.3305206298828,34.39946746826172,289.2171325683594,64.97552490234375,880.9798583984375,200.48260498046875,184.5733795166016,119.6375961303711,100.26741027832031,27.34209251403809,9.07522678375244,3.0289430618286133,2.7249126434326167,3.7411916255950928,3.1053867340087886,6.034034729003906,3.486104726791382,3.432220458984375,5.193838596343994,5.274742603302002,2.653412342071533,1.2379744052886963,5.9376397132873535,0.14055235683918,2.57098126411438,0.014204487204551697,6.980618953704834,0.09316352754831314,-99.9000015258789,-99.9000015258789,10.372480392456056,10.360918998718262,0.0,0.5227100849151611,0.5227100849151611,0.3738519251346588,0.3729305565357208,-9.364447593688963,-9.364139556884766,-9.890970230102539,-9.92862033843994,0,0.00471936234505978,0.00471936234505978,1888.1613248532142,423.0899572164237,143.73583097350806,49.95738355105409,261.9355129628831,240.96660398985208,1158.976121930739,194.31832660848676,162.8038500779784,9.34881693731616,8.180994536126727,-0.2119646093433835,-0.4688676726244955
106,145.4623260498047,12.183762550354006,0.022788025438785556,4102.18408203125,360.22979736328125,120.33306121826172,1132.0992431640625,287.6583557128906,1350.7425537109375,660.9669189453125,529.2478637695311,1055.2728271484377,901.6342163085938,62.047119140625,32.123668670654304,8.37271785736084,6.497856140136719,13.571155548095705,7.621424674987793,13.25936508178711,10.27956771850586,9.101936340332033,20.766277313232425,20.26999855041504,4.89296817779541,1.086602807044983,10.562195777893066,0.2349875718355179,3.864163875579834,0.0703810304403305,13.98386287689209,0.3915760815143585,9.011884689331056,9.029252052307127,9.839295387268066,9.82028102874756,0.0,-0.12297990173101425,-0.12297990173101425,-0.6031490564346313,-0.6558253169059753,-9.523699760437012,-9.536611557006836,-9.999360084533693,-10.03531551361084,0,-0.0003508939195356216,-0.0003508939195356216,4617.829274094025,1333.36559387246,422.29051258451966,141.28306726106922,741.528594398768,593.5610415750616,1519.8728849148965,1300.0930928967898,1110.6554145432021,9.141347675265289,7.836791014016249,-0.4826306054664535,-0.49933791998065136
107,116.510009765625,18.71714973449707,0.046193096786737435,279.93789672851557,35.35535049438477,2.6655361652374268,63.736045837402344,0.0,196.61935424804688,45.9254035949707,37.16565322875977,80.98463439941406,46.41482925415039,18.540542602539066,8.22430419921875,5.409785747528076,5.222609996795653,5.142212390899658,-0.7436195611953735,7.647766590118407,6.128623008728027,6.385097980499268,10.463303565979004,10.383859634399414,5.644791126251222,1.1085965633392334,11.399827003479006,0.254170835018158,4.69367790222168,0.1706915944814682,14.165328979492188,1.1342793703079224,-99.9000015258789,-99.9000015258789,10.958133697509766,10.945420265197754,0.0,1.064350128173828,1.064350128173828,1.0397427082061768,1.043325901031494,-9.134549140930176,-9.130078315734863,-9.945479393005373,-9.958303451538086,0,0.0026069825396724615,0.0026069825396724615,346.96866229459965,85.74806438772758,47.16376459442553,3.565815477203308,56.57286924924928,45.75512269810908,243.50837581479917,118.21606768125774,67.73615118129946,9.220939923990528,5.759462330718778,-0.15377634773542392,-0.2596158623554859
108,148.1065673828125,34.908828735351555,0.04464459419250488,894.7281494140625,32.818557739257805,13.161757469177244,171.00416564941406,32.27185821533203,382.4652099609375,130.90870666503906,113.27362823486328,53.199134826660156,56.80211639404297,17.733741760253906,8.645995140075684,2.656546831130981,2.370232105255127,3.89823055267334,2.6732349395751958,4.6179771423339835,3.1845669746398926,3.8039884567260738,4.46067476272583,4.3796725273132315,2.27290153503418,1.290822982788086,6.646634101867676,0.13745741546154022,2.825115203857422,0.02547961287200451,8.196504592895508,0.17257608473300934,9.149291038513184,9.157404899597168,10.201674461364746,10.188840866088867,0.0,0.5028001070022583,0.5028001070022583,0.4835209250450134,0.4643672704696655,-9.10713005065918,-9.131720542907717,-9.735149383544922,-9.761445999145508,0,0.003622779869206303,0.003622779869206303,1210.4684399178414,259.66149012632496,49.24144006543116,19.826416211542835,175.57672685989445,151.797633418596,516.8616463007272,90.61417466032023,96.71660347103659,9.34390079433159,8.196702939934736,-0.36957916417348236,-0.7220767996805112
109,221.4379730224609,51.58081436157226,0.02962679415941238,3323.41015625,186.4577789306641,77.65531921386719,390.33282470703125,4.638072490692139,2656.3203125,562.5972900390625,562.5555419921875,213.777587890625,226.02999877929688,131.18153381347656,32.7911376953125,11.583911895751953,11.03652572631836,11.7034330368042,8.482545852661133,26.09367370605469,16.52044677734375,16.575311660766598,20.653060913085934,19.77754783630371,12.56589126586914,1.351457595825195,15.093667030334473,0.6651666164398193,6.2071290016174325,0.032314665615558624,17.654314041137695,0.1994432657957077,-99.9000015258789,-99.9000015258789,10.937695503234863,10.92479133605957,0.0,1.1324701309204102,1.1324701309204102,1.070642113685608,1.1069399118423462,-9.083599090576172,-9.047049522399902,-9.849570274353027,-9.86168098449707,0,0.0015822946268167744,0.0015822946268167744,5736.694445766109,829.9841642870905,388.0092772402761,162.75626233433408,956.0424976588006,954.5325394930333,4576.055403250904,559.3792497017514,591.058162826851,9.382669230939046,7.899137064548697,-0.09817044471009345,-0.3302276966873047
110,165.77748107910156,43.62152862548828,0.0488823801279068,1353.630615234375,87.97723388671875,29.12042999267578,302.92474365234375,71.849609375,838.880859375,144.7624053955078,160.52391052246094,160.2571258544922,77.4374771118164,25.102872848510746,11.465368270874025,3.6064748764038086,3.2358736991882324,4.852705955505371,3.5629377365112305,7.646435260772705,3.790811777114868,3.9255280494689937,6.637194633483888,6.175985813140869,2.752530813217163,1.1520146131515503,5.100707530975342,0.05824613943696023,2.0890655517578125,0.013708977960050106,6.219627857208253,0.09049165993928908,-99.9000015258789,-99.9000015258789,10.195046424865724,10.186593055725098,0.0,0.5667400956153871,0.5667400956153871,0.407683938741684,0.4038320779800415,-9.2479248046875,-9.248295783996582,-9.662280082702637,-9.692615509033203,0,0.0069338305144716434,0.0069338305144716434,1692.2950754202525,412.43233870943544,118.72829082399953,39.41411179278642,179.8253544485527,199.2816240635625,1047.9042129494349,237.51678113866456,114.73966939184338,9.314911012396028,8.224394147134408,-0.208154504269832,-0.5407984949828754
112,202.7517242431641,42.83680725097656,0.027411004528403282,4040.19482421875,323.4988708496094,112.533447265625,1090.155517578125,275.01885986328125,1624.0357666015625,611.5721435546875,506.1092529296875,726.83251953125,610.46728515625,61.61281204223633,37.25768280029297,7.938542366027832,6.182737827301025,14.091246604919435,8.139834403991701,16.097509384155273,9.248198509216307,8.559494018554688,20.148664474487305,19.646467208862305,4.781167030334473,1.143735408782959,8.526257514953612,0.2406168282032013,3.3744430541992188,1.1919173002243042,10.298202514648438,-1000.0,9.090004920959473,9.10000705718994,10.00380802154541,9.985591888427734,0.0,0.2896300852298737,0.2896300852298737,-0.023421499878168103,-0.04537228122353554,-9.235209465026855,-9.268611907958984,-9.745969772338867,-9.80911922454834,0,0.0012681683457319538,0.0012681683457319538,4599.604460252076,1304.1230631120015,385.013791515295,134.15989599794514,693.6668626553441,573.8417157325607,1848.0249230683705,913.4191272196488,767.0640376343006,9.218558276408544,8.177660152722414,-0.3960126624780465,-0.5298422887970817
113,191.50059509277344,11.48766040802002,0.04470659419894218,600.4871826171875,39.802635192871094,18.06979751586914,94.73751068115234,18.829730987548828,196.42654418945312,127.10101318359376,88.02784729003906,39.58694839477539,83.76853942871094,19.99839210510254,6.368720531463622,2.3932631015777592,2.1859142780303955,2.7748777866363525,2.6433796882629395,3.293917179107666,3.0283827781677246,2.693444967269897,6.126238822937013,6.508333206176758,2.032678365707397,1.2642139196395874,6.552864074707031,0.18903160095214844,3.023338079452514,0.02938159927725792,8.165716171264647,0.2346373647451401,8.947436332702637,8.957525253295898,10.10365104675293,10.082618713378906,0.0,0.4572300910949707,0.4572300910949707,0.4188576638698578,0.3798491954803467,-9.214849472045898,-9.23708438873291,-9.681859970092773,-9.70777416229248,0,0.0033893983412031305,0.0033893983412031305,894.2265427044113,164.25757005652153,67.93252045796969,31.001603073416153,187.12579438311317,129.4575775584399,292.0865576071768,79.85251716272471,168.89361955274563,9.292960465660057,8.096944201567496,-0.48593598622961287,-0.38344766555857895
114,242.09811401367188,23.473346710205078,0.040347252041101456,1715.2467041015625,48.96255111694336,12.972049713134766,238.5900115966797,29.473880767822266,801.6640014648438,237.24154663085938,186.91624450683597,72.97315979003906,75.72652435302734,43.2445068359375,14.996259689331055,4.674419403076172,4.391920089721681,5.661546230316162,4.826974391937256,8.788982391357424,6.151254177093506,5.809691905975343,11.240643501281738,11.612593650817873,4.582412242889403,1.2151710987091064,7.779582977294923,0.14085324108600614,3.4555752277374268,0.015842050313949585,8.495180130004883,0.10225048661231996,9.18983268737793,9.199236869812012,10.448731422424316,10.4364013671875,0.0,1.1645301580429075,1.1645301580429075,1.1989715099334717,1.2027987241744995,-8.812129974365234,-8.83542251586914,-9.320619583129883,-9.341384887695312,0,0.006124748113505977,0.006124748113505977,2720.434051755514,451.31232579598355,90.94303342194574,24.24026642860287,371.32861065084734,292.18770668352374,1269.3210785755487,164.48386696096236,170.59706942062618,9.376540248080364,8.20919955154718,-0.3310667102017596,-0.695707758618948
115,117.53563690185548,50.04530715942383,0.02348637953400612,1220.33740234375,537.0838623046875,185.87741088867188,264.50994873046875,55.33184814453125,615.7780151367188,230.37342834472656,182.65902709960938,2213.193115234375,82.36295318603516,44.15152359008789,11.161386489868164,7.7032880783081055,5.3263773918151855,5.200953960418701,3.6808593273162837,7.400254249572754,5.958904266357423,5.600677967071533,1494.42919921875,43.61528015136719,4.216027736663818,1.2967132329940796,16.348041534423828,0.26145762205123896,7.2769203186035165,0.11010768264532088,16.120550155639652,0.5636378526687622,-99.9000015258789,-99.9000015258789,10.408896446228027,10.390213012695312,0.0,0.456120103597641,0.456120103597641,-0.3379374146461487,-0.32034459710121155,-9.679694175720217,-9.660808563232422,-9.987810134887695,-10.033281326293944,0,0.0005432476755635683,0.0005432476755635683,1550.2350329181868,368.17407821764397,740.5336596291985,257.0930132948073,290.6498937041961,230.29905492108986,781.5590540378369,3373.866735604353,125.5213997685929,8.835166885856188,-3592.0324978627227,-0.2974357484760534,0.30349159521491514
117,200.4860076904297,28.844301223754886,0.03573935106396675,1601.48388671875,247.1444091796875,79.90168762207031,326.3740234375,72.45475006103516,1255.088134765625,329.9713134765625,281.31268310546875,259.1676025390625,167.0830078125,99.0802993774414,17.320493698120114,7.980262756347656,6.97776985168457,7.752556324005128,5.912161350250244,14.729738235473633,9.695860862731934,9.484570503234863,14.261947631835938,13.583820343017578,7.6301918029785165,1.3392188549041748,10.009984016418457,0.19060291349887848,4.295320987701416,0.0226537324488163,13.170758247375488,0.16213101148605347,-99.9000015258789,-99.9000015258789,10.841580390930176,10.828361511230467,0.0,0.7315400838851929,0.7315400838851929,0.3280702531337738,0.3608638048171997,-9.706692695617676,-9.67325496673584,-10.15019989013672,-10.189896583557127,0,0.0023239216774684573,0.0023239216774684573,2098.1438777928383,474.0655367375983,355.16936929050496,115.2330494032118,428.9680359595689,365.4385238083439,1642.6987548907482,417.1499320051758,268.8469895237418,9.301684591143248,6.377133208352568,-0.10627733816015103,-0.12540288038938044
118,19.744144439697266,-0.4351191222667694,0.04742172732949257,485.4079895019531,62.88003921508789,18.08775520324707,136.82684326171878,30.74604034423828,160.24075317382812,105.8867416381836,76.286865234375,126.3324966430664,154.90647888183594,14.35655689239502,5.384698867797852,2.7107396125793457,2.3122000694274902,3.125554323196411,2.7335681915283203,2.911195993423462,2.5942623615264893,2.3870596885681152,6.377456188201903,6.64457893371582,1.8195160627365112,1.135032296180725,6.076559543609619,0.1503055840730667,2.6718173027038574,0.029603209346532818,8.095223426818848,0.21213899552822116,8.92980670928955,8.938486099243164,9.744338989257812,9.717565536499023,0.0,0.20018009841442108,0.20018009841442108,-0.6930930018424988,-0.7285035848617554,-9.733039855957033,-9.750547409057617,-9.581219673156738,-9.644164085388184,0,0.0017256611027164374,0.0017256611027164374,540.665321795001,158.80984330774615,72.67211014563843,20.93402984024421,117.57651082055985,84.68364555487499,178.41170974496794,152.76269920864138,187.29083238979325,9.14120082223586,7.493396190384129,-0.48150515973095603,-0.33950964646619386
119,132.20097351074222,20.555952072143555,0.03423001617193222,1262.94482421875,147.65882873535156,46.57900619506836,291.3204040527344,64.58461761474611,777.767333984375,243.26116943359372,196.5001983642578,261.95547485351557,222.55447387695312,53.69711685180664,12.110077857971193,4.729177474975586,3.88592791557312,5.265007495880127,3.8859686851501465,7.93289852142334,5.42655611038208,5.589978694915772,9.699575424194336,9.526419639587402,3.642518758773804,1.1958779096603394,4.031108379364014,0.027008267119526863,1.7939969301223757,0.006612245924770832,4.891639232635498,0.04935847595334053,-99.9000015258789,-99.9000015258789,10.010414123535156,9.99482536315918,0.0,0.19821009039878845,0.19821009039878845,0.009065900929272177,0.0038968403823673725,-9.438613891601562,-9.44266414642334,-9.847859382629396,-9.889772415161133,0,0.003882638329752918,0.003882638329752918,1555.1745976679445,388.4131360847565,195.2578795004806,61.76226653950084,297.7662647468765,240.38991601008024,957.004368050045,378.0141746554924,321.07771076769967,9.247699002262475,7.256596816642556,-0.21086523381389313,-0.2986853407057401
